"25450","Master of Technology [M.Tech] Get Detailed Fees","64,000 *"
"25450","Doctorate of Medicine [M.D] Get Detailed Fees","27,500 *"
"25450","Master of Science [M.Sc] Get Detailed Fees","53,000 *"
"25450","Master of Surgey [M.S.] Get Detailed Fees","27,500 *"
"25450","Master of Physiotherapy [MPT] Get Detailed Fees","103,000 *"
"25450","Master of Arts [M.A] Get Detailed Fees","47,000 *"
"25450","Master of Computer Applications [M.C.A] Get Detailed Fees","24,333 *"
"25450","Master in Occupational Therapy [MOT] Get Detailed Fees","41,250 *"
"25450","Doctor of Medicine [MD] (Dermatology) Get Detailed Fees","27,500 *"
"25450","Master of Education [M.Ed] Get Detailed Fees","64,000 *"
"25450","Master of Public Health [MPH] (Field Epidemiology) Get Detailed Fees","30,000 *"
"25450","Master in Conservation, Preservation & Heritage Management Get Detailed Fees","23,200 *"
"25450","Master in Archaeology & Heritage Management [MAHM] Get Detailed Fees","53,000 *"
"25450","Master in Human Resource Planning and Development [MHRPD]",""
"25450","Master of Computer Applications [M.C.A] {Lateral} Get Detailed Fees","55,250 *"
"25450","Master of Journalism and Mass Communication [MJMC] Get Detailed Fees","60,000"
"25450","Master of Prosthetics and Orthotics Get Detailed Fees","114,000 *"
"25450","Ph.D Get Detailed Fees","11,000"
"25450","Master of Laws [L.L.M] Get Detailed Fees","74,500 *"
"25450","Master of Laws [L.L.M] Get Detailed Fees","53,000 *"
"25450","Master of Chirurgiae [M.Ch] Get Detailed Fees","27,500 *"
"25450","DM Get Detailed Fees","27,500 *"
"25450","Master of Philosophy [M.Phil] Get Detailed Fees","21,000 *"
"25450","Post Graduate Diploma Get Detailed Fees","27,500"
"25500","Master of Business Administration [MBA] Get Detailed Fees","14,500"
"25500","Post Graduate Program Get Detailed Fees","6,350"
"25500","Bachelor of Arts [BA] Get Detailed Fees","20,000"
"25500","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","20,000"
"25500","Bachelor of Engineering [B.E] Get Detailed Fees","17,700"
"25500","Bachelor of Visual Arts [B.V.A] Get Detailed Fees","7,400"
"25500","Bachelor of Science [B.Sc] Get Detailed Fees","33,300"
"25500","Bachelor of Design [B.Des] Get Detailed Fees","6,200"
"25500","Bachelor of Education [B.Ed] Get Detailed Fees","7,100"
"25500","Bachelor of Social Work [BSW] Get Detailed Fees","17,700"
"25500","Bachelor of Architecture [B.Arch] Get Detailed Fees","17,700"
"25500","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","39,120"
"25500","Bachelor of Law [L.L.B] Get Detailed Fees","5,900"
"25500","Master of Educational Administration (MEA) Get Detailed Fees","7,100"
"25500","Bachelor of Computer Applications [BCA] {Hons.} Get Detailed Fees","41,700"
"25500","Bachelor of Performing Arts [BPA] Get Detailed Fees","7,900"
"25500","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","20,200"
"25500","Bachelor of Commerce [B.Com] Get Detailed Fees","20,200"
"25500","Bachelor of Pharmacy [B.Pharm] Get Detailed Fees","20,000"
"25500","Bachelor of Business Administration [BBA] Get Detailed Fees","24,000"
"25500","Master of Science [M.Sc] Get Detailed Fees","19,440"
"25500","Master of Engineering [M.E] Get Detailed Fees","84,720"
"25500","Master of Pharmacy [M.Pharm] Get Detailed Fees","2,200"
"25500","Master of Visual Arts [MVA] Get Detailed Fees","6,400"
"25500","Master of Arts [M.A] Get Detailed Fees","65,000"
"25500","Master of Commerce [M.Com] Get Detailed Fees","7,000"
"25500","Master of Performing Arts [MPA] Get Detailed Fees","7,900"
"25500","Master of Laws [L.L.M] Get Detailed Fees","6,760"
"25500","Master of Design [M.Des] Get Detailed Fees","6,500"
"25500","Master of Education [M.Ed] Get Detailed Fees","7,100"
"25500","Master of Human Resource Management [MHRM] Get Detailed Fees","55,100"
"25500","Master of Social Work [MSW] Get Detailed Fees","8,300"
"25500","Master of Planning (Urban and Regional Planning) Get Detailed Fees","75,000"
"25500","Master of Journalism and Mass Communication [MJMC] Get Detailed Fees","25,750"
"25500","Master of Computer Applications [M.C.A] Get Detailed Fees","6,000"
"25500","Post Graduate Diploma Get Detailed Fees","12,160"
"25500","Diploma Get Detailed Fees","2,920"
"25500","Post Graduate Diploma in Management [PGDM] Get Detailed Fees","23,100"
"25500","Certificate Course in Hotel Management & Catering Technology (H.M.C.T.) Get Detailed Fees","8,060"
"25460","Bachelor of Technology [B.Tech] Get Detailed Fees","10,850"
"25460","Master of Business Administration [MBA] Get Detailed Fees","18,850"
"25460","Bachelor of Arts [BA] {Hons.} Get Detailed Fees","7,033"
"25460","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","7,633"
"25460","Bachelor of Engineering [B.E] Get Detailed Fees","38,090"
"25460","Bachelor of Fine Arts [BFA] Get Detailed Fees","10,450"
"25460","Bachelor of Science [B.Sc] Get Detailed Fees","7,633"
"25460","Bachelor of Arts [BA] Get Detailed Fees","7,033"
"25460","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","7,100"
"25460","Bachelor of Education [B.Ed] Get Detailed Fees","6,800"
"25460","Bachelor of Hotel Management [BHM] Get Detailed Fees","35,010"
"25460","Master of Architecture [M.Arch] Get Detailed Fees","40,250"
"25460","Bachelor of Business Administration [BBA] Get Detailed Fees","13,000"
"25460","Bachelor of Tourism and Travel Management [BTTM] Get Detailed Fees","29,885"
"25460","Bachelor of Arts + Bachelor of Laws [B.A.L.L.B.] Get Detailed Fees","10,300"
"25460","Bachelor of Architecture [B.Arch] Get Detailed Fees","64,490"
"25460","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","40,000"
"25460","Bachelor of Library and Information Science [B.Lib.I.Sc] Get Detailed Fees","47,850"
"25460","Bachelor of Dental Surgery [BDS] Get Detailed Fees","30,925"
"25460","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","7,033"
"25460","Bachelor of Physiotherapy [BPT] Get Detailed Fees","21,625"
"25460","Master of Arts [M.A] Get Detailed Fees","7,050"
"25460","Master of Science [M.Sc] Get Detailed Fees","7,650"
"25460","Master of Technology [M.Tech] Get Detailed Fees","13,000"
"25460","Master of Fine Arts [MFA] Get Detailed Fees","10,400"
"25460","Master of Physiotherapy [MPT] Get Detailed Fees","47,850"
"25460","Master of Laws [L.L.M] Get Detailed Fees","8,550"
"25460","Master of Science [M.Sc]Tech. (Industrial Mathematics with Computer Applications) Get Detailed Fees","7,650"
"25460","Master of Business Administration [MBA] (Executive) Get Detailed Fees","57,980"
"25460","Master of Computer Applications [M.C.A] Get Detailed Fees","8,400"
"25460","Master of Commerce [M.Com] (Business Management) Get Detailed Fees","7,050"
"25460","Master of Education [M.Ed] Get Detailed Fees","7,300"
"25460","Ph.D Get Detailed Fees","13,870"
"25460","Master of Philosophy [M.Phil] Get Detailed Fees","7,050"
"25460","Post Graduate Diploma Get Detailed Fees","60,520"
"25460","Diploma Get Detailed Fees","8,870"
"25460","Diploma Get Detailed Fees","5,610"
"25460","Advanced Diploma Get Detailed Fees","7,100"
"25460","Certification Get Detailed Fees","7,100"
"25460","Certification Get Detailed Fees","20,750"
"25542","Bachelor of Business Administration [BBA] {Hons.} Get Detailed Fees","400,000"
"25542","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","400,000"
"25542","Bachelor of Arts [BA] {Hons.} Get Detailed Fees","350,000"
"25542","Bachelor of Business Administration [BBA] {Hons.} + Master of Business Administration [MBA] Get Detailed Fees","350,000"
"25542","Master of Business Administration [MBA] Get Detailed Fees","550,000"
"25542","Bachelor of Law [L.L.B] Get Detailed Fees","616,667"
"25542","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","560,000"
"25542","Bachelor of Business Administration [BBA] + Bachelor of Law [L.L.B] {Hons.} Get Detailed Fees","560,000"
"25542","Bachelor of Architecture [B.Arch] Get Detailed Fees","400,000"
"25542","Master of Arts [MA] Get Detailed Fees","300,000"
"25542","Master of Laws [L.L.M] Get Detailed Fees","400,000"
"25542","Executive Master of Business Administration [EMBA] Get Detailed Fees","550,000"
"25542","Post Graduate Programme in Business Analystics Get Detailed Fees","550,000"
"25542","Ph.D Get Detailed Fees","150,000"
"25473","Bachelor of Arts [B.A] {Hons.}",""
"25473","Bachelor of Vocational Studies [B.Voc]",""
"25473","Bachelor of Science [B.Sc]",""
"25473","Bachelor of Arts [BA]",""
"25473","Bachelor of Commerce [B.Com]",""
"25473","Bachelor of Commerce [B.Com] {Hons.}",""
"25473","Master of Arts [M.A]",""
"25473","Master of Science [M.Sc] (Mathematics)",""
"25473","Ph.D",""
"25473","Bachelor of Science [B.Sc] {Hons.}",""
"25473","Advanced Diploma In TV and Video Production",""
"3477","Master of Business Administration [MBA] Get Detailed Fees","182,500 *"
"3477","Bachelor of Arts [BA] (Journalism) Get Detailed Fees","53,333 *"
"3477","Bachelor of Business Administration [BBA] Get Detailed Fees","63,400"
"3477","Bachelor of Commerce [B.Com] Get Detailed Fees","63,400 *"
"3477","Bachelor of Computer Application [BCA] Get Detailed Fees","63,400 *"
"3477","Master of Commerce [M.Com] Get Detailed Fees","82,500 *"
"3477","Master of Computer Applications [M.C.A] Get Detailed Fees","98,667 *"
"3477","Ph.D. (Management Studies)",""
"25914","Bachelor of Technology [B.Tech] Get Detailed Fees","195,750"
"25914","Master of Business Administration [MBA] Get Detailed Fees","299,000"
"25914","Bachelor of Science [B.Sc] Get Detailed Fees","74,000"
"25914","Bachelor of Business Administration [BBA] Get Detailed Fees","54,000"
"25914","Bachelor of Commerce [B.Com] Get Detailed Fees","38,000"
"25914","Bachelor of Science [B.Sc] + Master of Science [M.Sc] (Biotechnology) Get Detailed Fees","75,000"
"25914","Bachelor of Computer Application [BCA] Get Detailed Fees","43,000"
"25914","Bachelor of Architecture [B.Arch] Get Detailed Fees","277,600"
"25914","Bachelor of Technology [B.Tech] + Master of Technology [M.Tech] (Software Engineering) Get Detailed Fees","189,600"
"25914","Master of Technology [M.Tech] Get Detailed Fees","226,500"
"25914","Master of Science [M.Sc] Get Detailed Fees","50,500"
"25914","Master of Design [M.Des] (Industrial Design) Get Detailed Fees","226,500"
"25914","Master of Technology [M.Tech] (Research) Get Detailed Fees","23,450"
"25914","Master of Computer Applications [M.C.A] Get Detailed Fees","132,500"
"25914","Master of Philosophy [M.Phil] Get Detailed Fees","17,900"
"25914","Ph.D Get Detailed Fees","30,300"
"25535","Bachelor of Technology [B.Tech] Get Detailed Fees","70,964"
"25535","Master of Business Administration [MBA] Get Detailed Fees","37,464"
"25535","Bachelor of Arts [BA] {Hons.} + Master of Arts [MA] Get Detailed Fees","7,584"
"25535","Bachelor of Physical Education [B.P.Ed] Get Detailed Fees","28,169"
"25535","Bachelor of Science [B.Sc] {Hons.} + Master of Science [M.Sc] (Mathematics) Get Detailed Fees","7,644"
"25535","Bachelor of Business Administration [BBA] + Master of Business Administration [MBA] Get Detailed Fees","40,044"
"25535","Bachelor of Pharmacy [B.Pharm] Get Detailed Fees","25,077"
"25535","Bachelor of Pharmacy [B.Pharm] {Lateral} Get Detailed Fees","25,119"
"25535","Bachelor of Commerce [B.Com] + Master of Commerce [M.Com] {Hons.} Get Detailed Fees","7,644"
"25535","Bachelor of Hotel Management and Catering Technology [BHMCT] {Lateral} Get Detailed Fees","34,281"
"25535","Bachelor of Arts [BA] + Master of Arts [MA] {Hons.} (English) Get Detailed Fees","7,584"
"25535","Bachelor of Law [L.L.B] {Hons.} Get Detailed Fees","4,941"
"25535","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","4,874"
"25535","Bachelor of Tourism and Travel Management [BTTM] Get Detailed Fees","33,239"
"25535","Bachelor of Hotel Management and Catering Technology [BHMCT] Get Detailed Fees","34,239"
"25535","Master of Science [M.Sc] Get Detailed Fees","10,917"
"25535","Master of Technology [M.Tech] Get Detailed Fees","81,714"
"25535","Master of Pharmacy [M.Pharm] Get Detailed Fees","32,702"
"25535","Master of Laws [L.L.M] Get Detailed Fees","8,596"
"25535","Master of Computer Applications [M.C.A] {Lateral} Get Detailed Fees","28,179"
"25535","Master of Business Administration [MBA] {Hons.} Get Detailed Fees","49,984"
"25535","Master of Tourism and Travel Management [M.T.T.M] Get Detailed Fees","44,364"
"25535","Master of Hotel Management & Catering Technology [MHMCT] Get Detailed Fees","44,364"
"25535","Master of Physical Education [M.P.Ed] Get Detailed Fees","4,824"
"25535","Master of Computer Applications [M.C.A] Get Detailed Fees","28,096"
"25535","Master of Commerce [M.Com] Get Detailed Fees","42,374"
"25535","Master of Commerce [M.Com] {Hons.} Get Detailed Fees","2,794"
"25535","Master of Education [M.Ed] Get Detailed Fees","8,524"
"25535","Master of Library and Information Science [M.Lib] Get Detailed Fees","13,524"
"25535","Ph.D Get Detailed Fees","10,167"
"25535","Master of Arts [M.A] Get Detailed Fees","2,734"
"25535","Master of Philosophy [M.Phil] Get Detailed Fees","2,029"
"25535","Bachelor of Hotel Management and Catering Technology [BHMCT] + Master of Hotel Management & Catering Technology [MHMCT]",""
"25535","Post Graduate Diploma Get Detailed Fees","2,984"
"25535","Diploma Get Detailed Fees","2,984"
"25535","Certification Get Detailed Fees","12,124"
"25662","Master of Business Administration [MBA] Get Detailed Fees","59,000"
"25662","Bachelor of Engineering [BE] Get Detailed Fees","68,553"
"25662","Bachelor of Arts [BA] Get Detailed Fees","23,544"
"25662","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","34,333"
"25662","Bachelor of Education [B.Ed] Get Detailed Fees","24,000"
"25662","Bachelor of Social Work [BSW] Get Detailed Fees","23,544"
"25662","Bachelor of Pharmacy [B.Pharm] {Lateral} Get Detailed Fees","82,544"
"25662","Bachelor of Physical Education [B.P.Ed] Get Detailed Fees","24,544"
"25662","Bachelor of Science [B.Sc] + Master of Science [M.Sc] (Electronic Media) Get Detailed Fees","58,400"
"25662","Bachelor of Journalism [BJ] Get Detailed Fees","35,333"
"25662","Bachelor of Technology [B.Tech] + M.Tech. (Information Technology) Get Detailed Fees","78,909"
"25662","Bachelor of Computer Applications [BCA] {Hons.} Get Detailed Fees","57,333"
"25662","Bachelor of Computer Application [BCA] Get Detailed Fees","46,544"
"25662","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","46,800"
"25662","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","58,144"
"25662","Bachelor of Commerce [B.Com] (Accounting & Taxation) Get Detailed Fees","31,333"
"25662","Bachelor of Pharmacy [B.Pharm] Get Detailed Fees","151,000"
"25662","Bachelor of Library and Information Science [B.Lib.I.Sc] Get Detailed Fees","30,211"
"25662","Master of Science [M.Sc] Get Detailed Fees","22,211"
"25662","Master of Arts [M.A] Get Detailed Fees","23,211"
"25662","Master of Technology [M.Tech] Get Detailed Fees","58,211"
"25662","Master of Engineering [M.E]",""
"25662","Bachelor of Business Administration [BBA] + Master of Business Administration [MBA] Get Detailed Fees","54,600"
"25662","Master of Commerce [M.Com] Get Detailed Fees","36,000"
"25662","Master of Social Work [MSW] Get Detailed Fees","31,211"
"25662","Master of Library and Information Science [M.Lib] Get Detailed Fees","30,211"
"25662","Master of Education [M.Ed] Get Detailed Fees","25,500"
"25662","Master of Laws [L.L.M.] (Business Law) Get Detailed Fees","40,500"
"25662","Bachelor of Computer Applications [BCA] + Master of Computer Applications [MCA] Get Detailed Fees","86,667"
"25662","Master of Computer Applications [M.C.A] Get Detailed Fees","75,544"
"25662","Master of Computer Applications [M.C.A] {Lateral} Get Detailed Fees","76,211"
"25662","Ph.D Get Detailed Fees","41,700"
"25662","Master of Philosophy [M.Phil] Get Detailed Fees","51,100"
"25662","Post Graduate Diploma Get Detailed Fees","29,211"
"25662","Diploma Get Detailed Fees","35,211"
"25662","Certification Get Detailed Fees","29,211"
"4924","Bachelor of Science [B.Sc] Get Detailed Fees","3,075 *"
"4924","Bachelor of Arts [BA] Get Detailed Fees","29,000"
"4924","Bachelor of Commerce [B.Com] Get Detailed Fees","31,000"
"4924","Bachelor of Business Administration [BBA] Get Detailed Fees","31,000"
"4924","Bachelor of Computer Application [BCA] Get Detailed Fees","31,000"
"4924","Master of Science [M.Sc]",""
"4924","Master of Arts [M.A]",""
"4924","Master of Social Work [MSW]",""
"4924","Master of Commerce [M.Com]",""
"4924","Ph.D",""
"4924","Certificate Course in Computerised Accounting",""
"25895","Bachelor of Technology [B.Tech] Get Detailed Fees","135,000"
"25895","Master of Business Administration [MBA] Get Detailed Fees","129,000"
"25895","Bachelor of Technology [B.Tech] {Lateral} Get Detailed Fees","136,333"
"25895","Bachelor of Technology [B.Tech] + Master of Technology [M.Tech] Get Detailed Fees","134,200"
"25895","Bachelor of Science [B.Sc] Get Detailed Fees","31,583"
"25895","Bachelor of Science [B.Sc] + Bachelor of Education [B.Ed] Get Detailed Fees","54,688"
"25895","Bachelor of Commerce [B.Com] Get Detailed Fees","33,000"
"25895","Bachelor of Business Administration [BBA] Get Detailed Fees","31,583"
"25895","Bachelor of Arts [B.A] + Bachelor of Education [B.Ed] Get Detailed Fees","30,000"
"25895","Bachelor of Computer Application [BCA] Get Detailed Fees","31,583"
